radio,1 Hogar de ancianos,2 Hogar de menores,3 Colegio internado,4 Campamento/obrador,5 Hospital,6 Prisión,7 Cuartel,8 Hogar de religiosos,9 Hotel turístico,10 Otros,TOTAL
064278411,0,0,0,0,0,0,0,0,0,0,0
064278412,0,0,0,0,0,0,0,0,0,0,0
064278413,0,0,0,0,0,0,0,0,0,0,0
064278414,0,0,0,0,0,0,0,0,0,0,0
064278415,0,0,0,0,0,0,0,0,0,0,0
064278416,0,0,0,0,0,0,0,0,0,0,0
064278417,0,0,0,0,0,0,0,0,0,0,0
064278501,0,0,0,0,0,0,0,0,0,0,0
064278502,0,0,0,0,0,0,0,0,0,0,0
064278503,0,0,0,0,0,0,0,0,0,0,0
064278504,0,0,0,0,0,0,0,0,0,0,0
064278505,0,0,0,0,0,0,0,0,0,0,0
064278506,0,0,0,0,0,0,0,0,0,0,0
064278507,0,0,0,0,0,0,0,0,0,0,0
064278508,0,0,0,0,2,0,0,0,0,0,2
064278509,0,0,0,0,1,0,0,0,0,0,1
064278510,0,0,0,0,0,0,0,0,0,0,0
064278511,0,0,0,0,0,0,0,0,0,0,0
064278512,0,0,0,0,0,0,0,0,0,0,0
064278513,0,0,0,0,0,0,0,0,0,0,0
064278601,0,0,0,0,1,2,0,0,0,0,3
064278602,0,0,0,0,0,0,0,0,0,0,0
064278603,0,0,0,0,0,0,0,0,0,0,0
064278604,0,0,0,0,0,0,0,0,0,0,0
064278605,0,0,0,0,0,0,0,0,0,0,0
064278606,0,0,0,0,0,0,0,0,0,0,0
064278607,0,0,0,0,0,0,0,0,0,0,0
064278608,0,0,0,0,0,0,0,0,0,1,1
064278609,0,0,0,0,0,0,0,0,0,0,0
064278610,0,0,0,0,0,0,0,0,0,0,0
064278611,0,0,0,0,0,0,0,0,0,0,0
064278612,0,0,0,0,0,0,0,0,0,0,0
064278613,0,0,0,0,0,0,0,0,0,0,0
064278614,0,0,0,0,0,0,0,0,0,0,0
064278701,0,0,0,0,0,0,0,0,0,0,0
064278702,0,0,0,0,0,0,0,0,0,0,0
064278703,0,0,0,0,0,0,0,0,0,0,0
064278704,0,0,0,0,0,0,0,0,0,0,0
064278705,0,0,0,0,0,0,0,0,0,0,0
064278706,0,0,0,0,0,0,0,0,0,0,0
064278707,0,0,0,0,0,0,0,0,0,0,0
064278708,0,0,0,0,0,0,0,0,0,0,0
064278709,0,0,0,0,0,0,0,0,0,0,0
064278710,0,0,0,0,0,0,0,0,0,0,0
064278711,0,0,0,0,0,0,0,0,0,0,0
064278712,0,0,0,0,0,0,0,0,0,0,0
064278713,0,0,0,0,0,0,0,0,0,0,0
064278714,0,0,0,0,0,0,0,0,0,0,0
064278715,0,0,0,0,0,0,0,0,0,0,0
064278801,0,0,0,0,0,0,0,0,0,0,0
064278802,0,0,0,0,0,0,0,0,0,0,0
064278803,0,0,0,0,0,0,0,0,0,0,0
064278804,0,0,0,0,0,0,0,0,0,0,0
064278805,0,0,0,0,0,0,0,0,0,0,0
064278806,0,0,0,0,0,0,0,0,0,0,0
064278807,0,0,0,0,0,0,0,0,0,0,0
064278808,0,0,0,0,0,0,0,0,0,0,0
064278809,0,0,0,0,0,0,0,0,0,0,0
064278810,0,0,0,0,0,0,0,0,0,0,0
064278811,0,0,0,0,0,1,0,0,0,0,1
064278812,0,0,0,0,0,0,0,0,0,0,0
064278813,0,0,0,0,0,0,0,0,0,0,0
064278901,0,0,0,0,0,0,0,0,0,0,0
064278902,0,0,0,0,0,0,0,0,0,0,0
064278903,0,0,0,0,0,0,0,0,0,0,0
064278904,0,0,0,0,0,0,0,0,0,0,0
064278905,0,0,0,0,1,0,0,0,0,0,1
064278906,0,0,0,0,0,0,0,0,0,0,0
064278907,0,0,0,0,0,0,0,0,0,0,0
064278908,0,0,0,0,0,0,0,0,0,0,0
064278909,0,0,0,0,0,0,0,0,0,0,0
064278910,0,0,0,0,0,0,0,0,0,0,0
064278911,0,0,0,0,0,0,0,0,0,0,0
064278912,0,0,0,0,0,0,0,0,0,0,0
064278913,0,0,0,0,0,0,0,0,0,0,0
064278914,0,0,0,0,0,0,0,0,0,0,0
064279001,0,0,0,0,0,0,0,0,0,0,0
064279002,0,0,0,0,0,0,0,0,0,0,0
064279003,0,0,0,0,0,0,0,0,0,0,0
064279004,0,0,0,0,0,0,0,0,0,0,0
064279005,0,0,0,0,0,0,0,0,0,0,0
064279006,0,0,0,0,0,0,0,0,0,0,0
064279007,0,0,0,0,0,0,0,0,0,0,0
064279008,0,0,0,0,0,0,0,0,0,0,0
064279009,0,0,0,0,0,0,0,1,0,0,1
064279010,2,0,0,0,0,0,1,0,0,0,3
064279011,0,0,0,0,0,0,0,0,0,0,0
064279012,0,0,0,0,0,0,0,0,0,0,0
064279013,0,0,0,0,0,0,0,0,0,0,0
064279014,0,0,0,0,0,0,0,0,0,0,0
064279101,0,0,0,0,0,0,0,0,0,0,0
064279102,0,0,0,0,0,0,0,0,0,0,0
064279103,0,0,0,0,0,0,0,0,0,0,0
064279104,0,0,0,0,0,0,0,0,0,0,0
064279105,0,0,0,0,0,0,0,0,0,0,0
064279106,0,0,0,0,0,0,0,0,0,0,0
064279107,0,0,0,0,0,0,0,0,0,0,0
064279108,0,0,0,0,0,0,0,0,0,0,0
064279109,0,0,0,0,0,0,0,0,0,0,0
064279110,0,0,0,0,0,0,0,0,0,0,0
064279111,0,0,0,0,0,0,0,0,0,0,0
064279112,0,0,0,0,0,1,0,0,0,0,1
064279113,0,0,0,0,0,0,0,0,0,0,0
064279114,0,0,0,0,0,0,0,0,0,0,0
064279115,0,0,0,0,0,0,0,0,0,0,0
064279116,0,0,0,0,0,0,0,0,0,0,0
064279201,0,0,0,0,0,0,0,0,0,0,0
064279202,0,0,0,0,0,0,0,0,0,0,0
064279203,0,0,0,0,0,0,0,0,0,0,0
064279204,0,0,0,0,0,0,0,0,0,0,0
064279205,0,0,0,0,0,0,0,0,0,0,0
064279206,0,0,0,0,0,0,0,0,0,0,0
064279207,0,0,0,0,0,0,0,0,0,0,0
064279208,0,0,0,0,0,0,0,0,0,0,0
064279209,0,0,0,0,0,0,0,0,0,0,0
064279210,0,0,0,0,0,0,0,0,0,0,0
064279211,0,0,0,0,0,0,0,0,0,0,0
064279212,0,0,0,0,0,0,0,0,0,0,0
064279213,0,0,0,0,0,0,0,0,0,0,0
064279214,0,0,0,0,0,0,0,0,0,0,0
064279215,0,0,0,0,0,0,0,0,0,0,0
064279216,0,0,0,0,0,0,0,0,0,0,0
064279217,0,0,0,0,0,0,0,0,0,0,0
064279218,0,0,0,0,0,0,0,0,0,0,0
064279219,0,0,0,0,0,0,0,0,0,0,0
064279301,0,0,0,0,0,0,0,0,0,0,0
064279302,0,0,0,0,0,0,0,0,0,0,0
064279303,0,0,0,0,0,0,0,0,0,0,0
064279304,0,0,0,0,0,0,0,0,0,0,0
064279305,0,0,0,0,0,0,0,0,0,0,0
064279306,0,0,0,0,0,0,0,0,0,0,0
064279307,0,0,0,0,0,0,0,0,0,0,0
064279308,0,0,0,0,0,0,0,0,0,0,0
064279309,0,0,0,0,0,0,0,0,0,0,0
064279310,0,0,0,0,0,0,0,0,0,0,0
064279311,0,0,0,0,0,0,0,0,0,0,0
064279312,0,0,0,0,0,0,0,0,0,0,0
064279313,0,0,0,0,0,0,0,0,0,0,0
064279314,0,0,0,0,0,0,0,0,0,0,0
064279315,0,0,0,0,0,0,0,0,0,0,0
064279401,0,0,0,0,0,0,0,0,0,0,0
064279402,0,0,0,0,0,0,0,0,0,0,0
064279403,0,0,0,0,0,0,0,0,0,0,0
064279404,0,0,0,0,0,0,0,0,0,0,0
064279405,0,0,0,0,0,0,0,0,0,0,0
064279406,0,0,0,0,0,0,0,0,0,0,0
064279407,0,0,0,0,0,0,0,0,0,0,0
064279408,0,0,0,0,0,0,0,0,0,0,0
064279409,0,0,0,0,0,0,0,0,0,0,0
064279410,0,0,0,0,0,0,0,0,0,0,0
064279411,0,0,0,0,0,0,0,0,0,0,0
064279412,0,0,0,0,0,0,0,0,0,0,0
064279413,0,0,0,0,0,0,0,0,0,0,0
064279501,0,0,0,0,0,0,0,0,0,0,0
064279502,0,0,0,0,0,0,0,0,0,0,0
064279503,0,0,0,0,0,0,0,0,0,0,0
064279504,0,0,0,0,0,0,0,0,0,0,0
064279505,0,0,0,0,0,0,0,0,0,0,0
064279506,0,0,0,0,0,0,0,0,0,0,0
064279507,0,0,0,0,0,0,0,0,0,0,0
064279508,0,0,0,0,0,0,0,0,0,0,0
064279509,0,0,0,0,0,0,0,0,0,0,0
064279510,0,0,0,0,0,0,0,0,0,0,0
064279511,0,0,0,0,0,0,0,0,0,0,0
064279512,0,0,0,0,0,0,0,0,0,0,0
064279513,0,0,0,0,0,0,0,0,0,0,0
064279514,0,0,0,0,0,0,0,0,0,0,0
064279601,0,0,0,0,0,0,0,0,0,0,0
064279602,0,0,0,0,0,0,0,0,0,0,0
064279603,0,0,0,0,0,0,0,0,0,0,0
064279604,0,0,0,0,0,0,0,0,0,0,0
064279605,0,0,0,0,0,0,0,0,0,0,0
064279606,0,0,0,0,0,0,0,0,0,0,0
064279607,0,0,0,0,0,0,0,0,0,0,0
064279608,0,0,0,0,0,0,0,0,0,0,0
064279609,0,0,0,0,0,0,0,0,0,0,0
064279610,0,0,0,0,0,0,0,0,0,0,0
064279611,0,0,0,0,0,0,0,0,0,0,0
064279612,0,0,0,0,0,0,0,0,0,0,0
064279613,0,0,0,0,0,0,0,0,0,0,0
064279614,0,0,0,0,0,0,0,0,0,0,0
064279615,0,0,0,0,0,0,0,0,0,0,0
064279616,0,0,0,0,0,0,0,0,0,0,0
064279701,0,0,0,0,0,0,0,0,0,0,0
064279702,0,0,0,0,0,0,0,0,0,0,0
064279703,0,0,0,0,0,0,0,0,0,0,0
064279704,0,0,0,0,0,0,0,0,0,0,0
064279705,0,0,0,0,0,0,0,0,0,0,0
064279706,0,0,0,0,0,0,0,0,0,0,0
064279707,0,0,0,0,0,0,0,0,0,0,0
064279708,0,0,0,0,0,0,0,0,0,0,0
064279709,0,1,0,0,0,0,0,0,0,1,2
064279710,0,1,0,0,0,0,0,0,0,0,1
064279711,0,0,0,0,0,0,0,0,0,0,0
064279712,0,0,0,0,0,1,0,0,0,0,1
064279713,0,0,0,0,0,0,0,0,0,0,0
064279714,0,0,0,0,0,0,0,0,0,1,1
064279715,0,0,0,0,0,0,0,0,0,0,0
064279716,0,1,0,0,0,0,0,0,0,0,1
064279717,0,0,0,0,0,0,0,0,0,0,0
064279718,0,0,0,0,0,0,0,0,0,0,0
064279719,0,0,0,0,0,0,0,0,0,0,0
064279720,0,0,0,0,0,0,0,0,0,0,0
064279721,0,0,0,0,0,0,0,0,0,0,0
064279722,0,0,0,0,0,0,0,0,0,0,0
064279723,0,0,0,0,0,0,0,0,0,0,0
064279724,0,0,0,0,0,0,1,0,0,0,1
064340101,0,0,0,0,0,0,0,0,0,0,0
064340102,0,0,0,0,0,0,0,0,0,0,0
064340103,0,0,0,0,0,0,0,0,0,0,0
064340104,0,0,0,0,0,0,0,0,0,0,0
064340105,0,0,0,0,0,0,0,0,0,0,0
064340106,0,0,0,0,0,0,0,0,0,0,0
064340107,0,0,0,0,0,0,0,0,0,0,0
064340108,1,0,0,0,0,0,0,0,0,0,1
064340109,0,0,0,0,0,0,0,0,0,0,0
064340110,1,0,0,0,0,1,0,0,0,0,2
064340111,0,0,0,0,0,0,0,0,0,0,0
064340201,0,0,0,0,0,0,0,0,0,0,0
064340202,0,0,0,0,0,0,1,0,0,0,1
064340203,0,0,0,0,0,0,0,0,0,0,0
064340204,0,0,0,0,0,0,0,0,0,0,0
064340205,0,0,0,0,0,0,0,0,0,0,0
064340206,0,0,0,0,0,0,0,0,0,0,0
064340207,0,0,0,0,0,0,0,0,0,0,0
064340208,0,0,0,0,0,0,0,0,0,1,1
064340209,0,0,0,0,0,0,0,0,0,1,1
064340210,0,0,0,0,0,0,0,0,0,0,0
064340211,0,0,0,0,0,0,0,0,0,0,0
064340212,0,0,0,0,0,0,0,0,0,0,0
064340301,0,0,0,0,0,0,0,0,0,1,1
064340302,0,0,0,0,0,0,0,0,0,0,0
064340303,0,0,0,0,0,0,0,0,0,3,3
064340304,0,0,0,0,0,0,0,0,0,0,0
064340305,0,0,0,0,0,0,0,0,0,0,0
064340306,0,0,0,0,0,0,0,0,0,0,0
064340307,0,0,0,0,0,0,0,0,0,0,0
064340308,0,0,0,0,0,0,0,0,0,0,0
064340309,0,0,0,0,0,0,0,0,0,0,0
064340310,0,0,0,0,0,0,0,0,0,0,0
064340401,0,0,0,0,0,0,0,0,0,0,0
064340402,0,0,0,0,0,0,0,0,0,0,0
064340403,0,0,0,0,0,0,0,0,0,0,0
064340404,0,0,0,0,0,0,0,0,0,0,0
064340405,0,0,0,0,0,0,0,0,0,0,0
064340406,0,0,0,0,0,0,0,0,0,0,0
064340407,0,0,0,0,0,0,0,0,0,0,0
064340408,0,0,0,0,0,0,0,0,0,0,0
064340409,0,0,0,0,0,0,0,0,0,0,0
064340410,0,0,0,0,0,0,0,0,0,0,0
064340501,1,0,0,0,0,0,0,0,0,0,1
064340502,0,0,0,0,1,0,0,0,0,1,2
064340503,0,0,0,0,0,0,0,0,0,0,0
064340504,0,0,0,0,0,0,0,0,0,0,0
064340505,0,0,0,0,0,0,0,0,0,0,0
064340506,0,0,0,0,0,0,0,0,0,0,0
064340507,0,0,0,0,0,0,0,0,0,0,0
064340508,0,0,0,0,0,0,0,0,0,0,0
064340601,0,0,0,0,0,0,0,0,0,0,0
064340602,0,0,0,0,0,0,0,0,0,0,0
064340603,0,0,0,0,0,0,0,0,0,0,0
064340604,0,0,0,0,0,0,0,0,0,0,0
064340605,0,0,0,0,0,0,0,0,0,0,0
064340606,0,0,0,0,0,0,0,0,0,0,0
064340607,0,0,0,0,0,0,0,0,0,0,0
064340608,0,0,0,0,0,0,0,0,0,0,0
064340609,0,0,0,0,0,0,0,0,0,0,0
064340701,0,0,0,0,0,0,0,0,0,0,0
064340702,0,0,0,0,0,0,0,0,0,0,0
064340703,0,0,0,0,0,0,0,0,0,0,0
064340704,0,0,0,0,0,0,0,0,0,0,0
064340705,0,0,0,0,0,0,0,0,0,0,0
064340706,0,0,0,0,0,0,0,0,0,0,0
064340707,0,0,0,0,0,0,0,0,0,0,0
064340708,0,0,0,0,0,0,0,0,0,0,0
064340709,0,0,0,0,0,0,0,0,0,0,0
064340710,0,0,0,0,0,0,0,0,0,0,0
064340711,0,0,0,0,0,0,0,0,0,0,0
064340801,0,0,0,0,0,0,0,0,0,0,0
064340802,0,0,0,0,0,0,0,0,0,0,0
064340803,0,0,0,0,0,0,0,0,0,0,0
064340804,0,0,0,0,0,0,0,0,0,0,0
064340805,0,0,0,0,0,0,0,0,0,0,0
064340806,0,0,0,0,0,0,0,0,0,0,0
064340807,0,0,0,0,0,0,0,0,0,0,0
064340808,0,0,0,0,0,0,0,0,0,0,0
064340809,0,0,0,0,0,0,0,0,0,0,0
064340810,0,0,0,0,0,0,0,0,0,0,0
064340811,0,0,0,0,0,0,0,0,0,0,0
064340812,0,0,0,0,0,0,0,0,0,0,0
064340813,0,0,0,0,0,0,0,0,0,0,0
064340814,0,0,0,0,0,0,0,0,0,0,0
064340815,0,0,0,0,0,0,0,0,0,0,0
064340816,0,0,0,0,0,0,0,0,0,0,0
064340901,0,0,0,0,0,0,0,0,0,0,0
064340902,0,0,0,0,0,0,0,0,0,0,0
064340903,0,0,0,0,0,0,0,0,0,0,0
064340904,0,0,0,0,0,0,0,0,0,0,0
064340905,0,0,0,0,0,0,0,0,0,0,0
064340906,0,0,0,0,0,0,0,0,0,0,0
064340907,0,0,0,0,0,0,0,0,0,0,0
064340908,0,0,0,0,0,0,0,0,0,0,0
064340909,0,0,0,0,0,0,0,0,0,0,0
064340910,0,0,0,0,0,0,0,0,0,0,0
064340911,0,0,0,0,0,0,0,0,0,0,0
064340912,0,0,0,0,0,0,0,0,0,0,0
064340913,0,0,0,0,0,0,0,0,0,0,0
064340914,0,0,0,0,0,0,0,0,0,0,0
064340915,0,0,0,0,0,1,0,0,0,0,1
064340916,0,0,0,0,0,0,0,0,0,0,0
064340917,0,0,0,0,0,0,0,0,0,0,0
064340918,0,0,0,0,0,0,0,0,0,0,0
064341001,0,0,0,0,0,0,0,0,0,0,0
064341002,0,0,0,0,0,0,0,0,0,0,0
064341003,0,0,0,0,0,0,0,0,0,0,0
064341004,0,0,0,0,0,0,0,0,0,0,0
064341005,0,0,0,0,0,0,0,0,0,0,0
064341006,0,0,0,0,0,0,0,0,0,0,0
064341007,0,0,0,0,0,0,0,0,0,0,0
064341008,0,0,0,0,0,0,0,0,0,0,0
064341009,0,0,0,0,0,0,0,0,0,0,0
064341010,0,0,0,0,0,0,0,0,0,0,0
064341011,0,0,0,0,0,0,0,0,0,0,0
064341012,0,0,0,0,0,0,0,0,0,0,0
064341101,0,0,0,0,0,0,0,0,0,0,0
064341102,0,0,0,0,0,0,0,0,0,0,0
064341103,0,0,0,0,0,0,0,0,0,0,0
064341104,0,0,0,0,0,0,0,0,0,0,0
064341105,0,0,0,0,0,0,0,0,0,0,0
064341106,0,0,0,0,0,0,0,0,0,0,0
064341107,0,1,0,0,0,0,0,0,0,0,1
064341108,0,0,0,0,0,0,0,0,0,0,0
064341109,0,0,0,0,0,0,0,0,0,0,0
064341110,0,0,0,0,0,0,0,0,0,0,0
064341111,0,0,0,0,0,0,0,0,0,0,0
064341112,0,0,0,0,0,0,0,0,0,0,0
064341113,0,0,0,0,0,0,0,0,0,0,0
064341114,0,0,0,0,0,0,0,0,0,0,0
064341201,0,0,0,0,0,0,0,0,0,0,0
064341202,0,0,0,0,0,0,0,0,0,0,0
064341203,0,0,0,0,0,0,0,0,0,0,0
064341204,0,0,0,0,0,0,0,0,0,0,0
064341205,0,0,0,0,0,0,0,0,0,0,0
064341206,0,0,0,0,0,0,1,0,0,0,1
064341207,0,0,0,0,0,0,0,0,0,0,0
064341208,0,0,0,0,0,0,0,0,0,0,0
064341301,0,0,0,0,0,0,0,0,0,0,0
064341302,0,0,0,0,0,0,0,0,0,0,0
064341303,0,0,0,0,0,0,0,0,0,0,0
064341304,0,0,0,0,0,0,0,0,0,0,0
064341305,0,0,0,0,0,0,0,0,0,0,0
064341306,0,0,0,0,0,0,0,0,0,0,0
064341307,0,0,0,0,0,0,0,0,0,0,0
064341308,0,0,0,0,0,0,0,0,0,0,0
064341309,0,0,0,0,0,0,0,0,0,0,0
064341310,0,0,0,0,0,0,0,0,0,0,0
064341311,0,0,0,0,0,0,0,0,0,0,0
064341312,0,0,0,0,0,0,0,0,0,0,0
064341401,0,0,0,0,0,0,0,0,0,0,0
064341402,0,0,0,0,0,0,0,0,0,0,0
064341403,0,0,0,0,0,0,0,0,0,0,0
064341404,0,0,0,0,0,0,0,0,0,0,0
064341405,0,0,0,0,0,0,0,0,0,0,0
064341406,0,0,0,0,0,0,0,0,0,0,0
064341407,0,0,0,0,0,0,0,0,0,0,0
064341408,0,0,0,0,0,0,0,1,0,0,1
064341501,0,0,0,0,0,0,0,0,0,0,0
064341502,0,0,0,0,0,0,0,0,0,0,0
064341503,0,0,0,0,0,0,0,0,0,0,0
064341504,1,0,0,0,0,0,0,0,0,0,1
064341505,0,0,0,0,0,0,0,0,0,0,0
064341506,0,0,0,0,0,0,0,0,0,0,0
064341507,0,0,0,0,0,1,0,0,0,1,2
064341508,0,0,0,0,0,0,0,0,0,0,0
064341509,0,0,0,0,0,0,0,0,0,0,0
064341510,0,0,0,0,0,0,0,0,0,0,0
064341511,0,0,0,0,0,0,0,0,0,0,0
064341512,2,0,0,0,0,0,0,0,0,0,2
064341513,0,0,0,0,0,0,0,0,0,0,0
064341514,0,0,0,0,0,0,0,0,0,0,0
064341515,0,0,0,0,0,0,0,0,0,0,0
064341601,0,0,0,0,0,0,0,0,0,0,0
064341602,0,0,0,0,0,0,0,0,0,0,0
064341603,1,0,0,0,0,0,0,0,0,0,1
064341604,0,0,0,0,0,0,0,0,0,0,0
064341605,0,0,0,0,0,0,0,0,0,0,0
064341606,0,0,0,0,0,0,0,0,0,0,0
064341607,0,0,0,0,0,0,0,0,0,0,0
064341608,0,0,0,0,0,0,0,0,0,0,0
064341609,0,0,0,0,0,0,0,0,0,0,0
064341610,1,0,0,0,1,0,0,0,0,0,2
064341611,0,0,0,0,3,0,0,0,0,0,3
064341612,0,0,0,0,0,0,0,0,0,0,0
064341613,0,0,0,0,0,0,0,0,0,0,0
064341701,0,0,0,0,0,0,0,0,0,0,0
064341702,0,0,0,0,0,0,0,0,0,0,0
064341703,0,0,0,0,0,0,0,0,0,0,0
064341704,0,0,0,0,0,0,0,0,0,1,1
064341705,0,0,0,0,0,0,0,0,0,0,0
064341706,0,0,0,0,0,0,0,0,0,0,0
064341707,0,0,0,0,0,0,0,0,0,0,0
064341708,0,0,0,0,0,0,0,0,0,0,0
064341709,1,0,0,0,0,0,0,0,0,0,1
064341710,0,0,0,0,0,0,0,0,0,0,0
064341711,0,0,0,0,0,0,0,0,0,1,1
064341801,0,0,0,0,1,0,0,0,0,1,2
064341802,0,0,0,0,0,0,0,0,0,0,0
064341803,0,0,0,0,0,0,0,0,0,0,0
064341804,0,0,0,0,0,0,0,0,0,0,0
064341805,0,0,0,0,0,0,0,0,0,0,0
064341806,0,0,0,0,0,0,0,0,0,0,0
064341807,0,0,0,0,0,0,0,0,0,0,0
064341808,0,0,0,0,0,0,0,0,0,0,0
064341809,1,0,0,0,0,0,0,0,0,0,1
064341810,0,0,0,0,0,0,0,0,0,0,0
064341811,0,0,0,0,0,0,0,0,0,0,0
064341812,0,0,0,0,0,0,0,0,0,0,0
064341813,1,0,0,0,0,0,0,0,0,0,1
064341814,0,0,0,0,0,0,0,0,0,0,0
064341901,0,0,0,0,0,0,0,0,0,0,0
064341902,0,0,0,0,0,0,0,0,0,0,0
064341903,0,1,0,0,0,0,0,0,0,0,1
064341904,0,0,0,0,0,0,0,0,0,0,0
064341905,0,0,0,0,0,0,0,0,0,0,0
064341906,0,0,0,0,0,0,0,0,0,0,0
064341907,0,0,0,0,0,0,0,0,0,0,0
064341908,0,0,0,0,0,0,0,0,0,0,0
064341909,1,0,0,0,0,0,0,0,0,0,1
064342001,0,0,0,0,0,0,0,0,0,0,0
064342002,0,0,0,0,0,0,0,0,0,0,0
064342003,0,0,0,0,0,0,0,0,0,0,0
064342004,0,0,0,0,0,0,0,0,0,0,0
064342005,0,0,0,0,0,0,0,0,0,0,0
064342006,0,0,0,0,0,0,0,0,0,0,0
064342007,0,0,0,0,0,0,0,0,0,0,0
064342008,0,0,0,0,0,0,0,0,0,0,0
064342009,0,0,0,0,0,0,0,0,0,0,0
064342010,0,0,0,0,0,0,0,0,0,0,0
064342101,1,0,0,0,0,0,0,0,0,0,1
064342102,0,0,0,0,0,0,0,0,0,0,0
064342103,0,0,0,0,0,0,0,0,0,0,0
064342104,0,0,0,0,0,0,0,0,0,0,0
064342105,0,0,0,0,0,0,0,0,0,0,0
064342106,0,0,0,0,0,0,0,0,0,0,0
064342107,0,0,0,0,0,0,0,0,0,0,0
064342108,0,0,0,0,0,0,0,0,0,0,0
064342109,0,0,0,0,0,0,0,0,0,0,0
064342110,0,0,0,0,0,0,0,0,0,0,0
064342111,0,0,0,0,0,0,0,0,0,0,0
064342112,0,1,0,0,0,0,0,0,0,0,1
064342113,0,0,0,0,0,0,0,0,0,0,0
064342201,0,0,0,0,0,0,0,0,0,0,0
064342202,0,0,0,0,0,0,0,0,0,0,0
064342203,0,0,0,0,0,0,0,0,0,0,0
064342204,0,0,0,0,0,0,0,0,0,0,0
064342205,0,0,0,0,0,0,0,0,0,0,0
064342206,0,0,0,0,0,0,0,0,0,0,0
064342207,0,0,0,0,0,0,0,0,0,0,0
064342208,0,0,0,0,0,0,0,0,0,0,0
064342209,0,0,0,0,0,0,0,0,0,0,0
064342210,0,0,0,0,0,0,0,0,0,0,0
064342211,0,0,0,0,0,0,0,0,0,0,0
064342212,0,0,0,0,0,0,0,0,0,0,0
064342213,0,0,0,0,0,0,0,0,0,0,0
064342214,0,0,0,0,0,0,0,1,0,0,1
064342301,0,0,0,0,0,0,0,0,0,0,0
064342302,0,0,0,0,0,0,0,0,0,0,0
064342303,0,0,0,0,0,0,0,0,0,0,0
064342304,0,0,0,0,0,0,0,0,0,0,0
064342305,0,0,0,0,0,0,0,0,0,0,0
064342306,0,0,0,0,0,0,0,0,0,0,0
064342307,0,0,0,0,0,0,0,0,0,0,0
064342308,0,0,0,0,0,0,0,0,0,0,0
064342309,0,0,0,0,0,0,0,0,0,0,0
064342310,0,0,0,0,0,0,0,0,0,0,0
064342311,0,0,0,0,0,0,0,0,0,0,0
064342312,0,0,0,0,0,0,0,0,0,0,0
064342313,0,0,0,0,0,0,0,0,0,0,0
064342314,0,0,0,0,0,0,0,0,0,0,0
064342315,0,0,0,0,0,0,0,0,0,0,0
064342401,0,0,0,0,0,0,0,0,0,0,0
064342402,0,0,0,0,0,0,0,0,0,0,0
064342403,0,0,0,0,0,0,0,0,0,0,0
064342404,0,0,0,0,0,0,0,0,0,0,0
064342405,0,0,0,0,0,0,1,0,0,0,1
064342406,0,0,0,0,0,0,0,0,0,0,0
064342407,0,0,0,0,0,0,0,0,0,0,0
064342408,0,0,0,0,0,0,0,0,0,0,0
064342409,0,0,0,0,0,0,0,0,0,0,0
064342410,0,0,0,0,0,0,0,0,0,0,0
064342501,0,0,0,0,0,0,0,0,0,0,0
064342502,0,0,0,0,0,0,0,0,0,0,0
064342503,0,0,0,0,0,0,0,0,0,0,0
064342504,0,0,0,0,0,0,0,0,0,0,0
064342505,0,0,0,0,0,0,0,0,0,0,0
064342506,0,0,0,0,0,0,0,0,0,0,0
064342507,0,0,0,0,0,0,0,0,0,0,0
064342508,0,0,0,0,0,0,0,0,0,0,0
064342509,0,0,0,0,0,0,0,0,0,0,0
064342510,0,0,0,0,0,0,0,0,0,0,0
064342511,0,0,0,0,0,0,0,0,0,0,0
064342512,0,0,0,0,0,0,0,0,0,0,0
064342513,0,0,0,0,0,0,0,0,0,0,0
064342514,0,0,0,0,0,0,0,0,0,0,0
064342515,0,0,0,0,0,0,0,0,0,0,0
064342516,0,0,0,0,0,0,0,0,0,0,0
064342517,0,0,0,0,0,0,0,0,0,0,0
064342518,0,0,0,0,0,0,0,0,0,0,0
064342601,0,0,0,0,0,0,0,0,0,0,0
064342602,0,0,0,0,0,0,0,0,0,0,0
064342603,0,0,0,0,0,0,0,0,0,0,0
064342604,0,0,0,0,0,0,0,0,0,0,0
064342605,0,0,0,0,0,0,0,0,0,0,0
064342606,0,0,0,0,0,0,0,0,0,0,0
064342607,0,0,0,0,0,0,0,0,0,0,0
064342608,0,0,0,0,0,0,0,0,0,0,0
064342609,0,0,0,0,0,0,0,0,0,0,0
064342610,0,0,0,0,0,0,0,0,0,0,0
064342611,0,0,0,0,0,0,0,0,0,0,0
064342612,0,0,0,0,0,0,0,0,0,0,0
064342613,0,0,0,0,0,0,0,0,0,0,0
064342614,0,0,0,0,0,0,0,0,0,0,0
064342615,0,0,0,0,0,0,0,0,0,0,0
064342616,0,0,0,0,0,0,0,0,0,1,1
064342617,0,0,0,0,0,0,0,0,0,0,0
064342618,0,0,0,0,0,0,0,0,0,0,0
064342619,0,0,0,0,0,0,0,0,0,0,0
064342701,0,0,0,0,0,0,0,0,0,0,0
064342702,0,0,0,0,0,0,0,0,0,0,0
064342703,0,0,0,0,0,0,0,0,0,0,0
064342704,0,0,0,0,0,0,0,0,0,0,0
064342705,0,0,0,0,0,0,0,0,0,0,0
064342706,0,0,0,0,0,0,0,0,0,0,0
064342707,0,0,0,0,0,0,0,0,0,0,0
